"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.71126158154082,0.871,0.178,0,"0","SFRP2"
0,2.89820435972838,0.838,0.169,0,"0","SCARA5"
0,2.48821513812405,0.903,0.285,0,"0","MMP2"
0,2.37962456643667,0.865,0.247,0,"0","ABCA8"
0,2.54662045271489,0.838,0.225,0,"0","PODN"
0,2.72894180748838,0.834,0.222,0,"0","ABI3BP"
0,2.18574889401854,0.901,0.299,0,"0","OGN"
0,2.42621030164617,0.94,0.341,0,"0","C3"
0,2.91180868366748,0.721,0.136,0,"0","GAS1"
0,2.89388590227428,0.997,0.421,0,"0","FBLN1"
0,2.37978152692568,0.75,0.176,0,"0","MFAP5"
0,1.78689985277163,0.8,0.256,0,"0","LUM"
0,1.97410671679577,0.973,0.43,0,"0","C1S"
0,2.74775945767474,0.894,0.353,0,"0","FBN1"
0,2.21473237749026,0.985,0.45,0,"0","SERPINF1"
0,2.11068608476518,0.937,0.405,0,"0","CCDC80"
0,2.21589255891861,0.929,0.402,0,"0","COL14A1"
0,2.2118332371445,0.835,0.309,0,"0","CYBRD1"
0,2.21458174821941,0.749,0.224,0,"0","IGF1"
0,2.31769089483316,0.676,0.164,0,"0","PDGFRA"
0,1.9483777819472,0.914,0.413,0,"0","LRP1"
0,2.0482663923151,0.894,0.395,0,"0","FSTL1"
0,1.84244485052633,0.846,0.349,0,"0","PRRX1"
0,2.54154568519682,0.619,0.124,0,"0","HTRA3"
0,2.69857997378549,0.608,0.116,0,"0","PDGFRL"
0,1.94051668077135,0.72,0.233,0,"0","FBLN2"
0,2.24046265159471,0.993,0.508,0,"0","C1R"
0,1.83992852796729,0.889,0.405,0,"0","ITM2A"
0,2.66396124546599,0.625,0.143,0,"0","RARRES1"
0,1.89860917771183,0.813,0.331,0,"0","TSHZ2"
0,2.36336852082154,0.638,0.158,0,"0","AC080038.1"
0,1.62718389296357,0.698,0.221,0,"0","MEG3"
0,2.75432989866946,0.942,0.467,0,"0","COL1A1"
0,2.61771556464536,0.59,0.119,0,"0","ITGBL1"
0,1.26225998988562,0.826,0.356,0,"0","PRELP"
0,1.93464855937999,0.722,0.255,0,"0","MXRA8"
0,2.77362183459003,0.581,0.116,0,"0","LOX"
0,2.17107351777351,0.779,0.324,0,"0","ADH1B"
0,2.00224901177237,0.632,0.178,0,"0","OLFML3"
0,2.64457093941276,0.999,0.549,0,"0","DCN"
0,3.24205449486872,0.536,0.088,0,"0","SEMA3C"
0,1.27517840726995,0.798,0.353,0,"0","VCAN"
0,1.79780008731265,0.727,0.284,0,"0","LTBP1"
0,1.66035611467348,0.69,0.248,0,"0","COL6A3"
0,2.80926308078144,0.538,0.102,0,"0","PI16"
0,2.07785105432205,0.633,0.203,0,"0","CRISPLD2"
0,1.91069411262719,0.687,0.263,0,"0","PLPP3"
0,2.49988532700818,0.917,0.493,0,"0","COL3A1"
0,2.35915846081312,0.977,0.553,0,"0","IGFBP6"
0,1.49590822274914,0.89,0.469,0,"0","GPX3"
0,3.1937696081092,0.497,0.077,0,"0","IGSF10"
0,2.56734870368486,0.991,0.573,0,"0","COL1A2"
0,1.3891393234845,0.702,0.286,0,"0","PCOLCE"
0,1.61739498766889,0.64,0.225,0,"0","SRPX"
0,2.22064440823639,0.551,0.136,0,"0","ABCA9"
0,1.91846508762867,0.589,0.174,0,"0","ABCA6"
0,1.0710730712279,0.787,0.373,0,"0","PLA2G2A"
0,1.34971192946531,0.831,0.418,0,"0","AEBP1"
0,2.48145178214557,0.524,0.112,0,"0","BICC1"
0,1.17649439405401,0.769,0.359,0,"0","CFH"
0,1.24915214147147,0.694,0.285,0,"0","EFEMP1"
0,2.10036598343588,0.558,0.154,0,"0","PID1"
0,0.893246531395363,0.72,0.319,0,"0","PLTP"
0,1.77721712146662,0.65,0.251,0,"0","ALDH1A1"
0,3.03633838484076,0.485,0.088,0,"0","RSPO3"
0,2.40146983678986,0.52,0.123,0,"0","CHRDL1"
0,1.61839913345502,0.698,0.301,0,"0","ADD3"
0,1.92948179714528,0.677,0.284,0,"0","DDR2"
0,1.45867206661302,0.883,0.49,0,"0","COL6A1"
0,1.26680565346676,0.941,0.557,0,"0","COL6A2"
0,2.57511095280618,0.485,0.102,0,"0","SLIT2"
0,1.40253970036568,0.613,0.23,0,"0","FBLN5"
0,1.9408733573426,0.562,0.18,0,"0","RBP1"
0,2.22092206407686,0.542,0.16,0,"0","F10"
0,1.84471641912112,0.801,0.421,0,"0","PIK3R1"
0,2.18922972727767,0.534,0.156,0,"0","CTSK"
0,2.06048995267883,0.524,0.148,0,"0","ABCC9"
0,1.28019020824166,0.884,0.508,0,"0","PMP22"
0,1.95822508459719,0.563,0.187,0,"0","ISLR"
0,1.52274281980509,0.643,0.269,0,"0","LTBP4"
0,2.11874597521914,0.513,0.142,0,"0","FLRT2"
0,2.62289197608787,0.473,0.103,0,"0","GPC6"
0,1.68969896144229,0.667,0.302,0,"0","TGFBR3"
0,1.4108691516843,0.785,0.42,0,"0","AKAP12"
0,2.17198096457228,0.505,0.14,0,"0","DCLK1"
0,2.23141717621644,0.477,0.112,0,"0","ABCA10"
0,1.36303397065546,0.644,0.285,0,"0","GPNMB"
0,1.9017323398735,0.524,0.169,0,"0","PTGIS"
0,1.61538429674646,0.536,0.184,0,"0","COLEC12"
0,0.275909982022028,0.779,0.432,0,"0","FN1"
0,1.59161667074581,0.911,0.567,0,"0","NUPR1"
0,1.15353335700952,0.68,0.338,0,"0","C7"
0,1.33258647062932,0.591,0.25,0,"0","CD34"
0,1.78683254026122,0.544,0.208,0,"0","CTSF"
0,1.91022797400794,0.913,0.579,0,"0","CFD"
0,2.06373575184993,0.479,0.148,0,"0","COL5A1"
0,1.40297245770805,0.637,0.31,0,"0","FGFR1"
0,2.15639771796744,0.434,0.108,0,"0","BOC"
0,1.70078163275875,0.59,0.265,0,"0","ELN"
0,1.90243434504776,0.541,0.217,0,"0","NID1"
0,1.23667182104231,0.728,0.405,0,"0","S100A13"
0,1.70762000835089,0.523,0.203,0,"0","H19"
0,1.46210412760481,0.477,0.158,0,"0","LAMA2"
0,1.82265499615747,0.944,0.627,0,"0","IGFBP5"
0,1.30720391072127,0.836,0.522,0,"0","NFIA"
0,1.2858244228373,0.535,0.223,0,"0","MFAP4"
0,2.06188587407472,0.443,0.131,0,"0","GFRA1"
0,1.45242910447765,0.552,0.243,0,"0","ABLIM1"
0,1.48935675409403,0.558,0.251,0,"0","NFIX"
0,0.952728438287608,0.742,0.436,0,"0","CPE"
0,1.66993433045945,0.983,0.677,0,"0","SERPING1"
0,1.79526817067217,0.433,0.128,0,"0","SPOCK1"
0,1.92309870633435,0.432,0.127,0,"0","CD248"
0,1.22669674357507,0.659,0.356,0,"0","EPB41L2"
0,2.35531705634951,0.398,0.096,0,"0","HELLPAR"
0,1.87054663471345,0.444,0.143,0,"0","PHGDH"
0,1.60029219028443,0.487,0.187,0,"0","TNXB"
0,1.02304518728354,0.909,0.613,0,"0","CLU"
0,1.05428883643207,0.804,0.51,0,"0","LHFPL6"
0,1.72600726968686,0.479,0.186,0,"0","COL5A2"
0,1.11401544726493,0.582,0.289,0,"0","NTRK2"
0,1.4649777998112,0.452,0.161,0,"0","SFRP1"
0,2.19668189063734,0.38,0.092,0,"0","PCOLCE2"
0,1.59277891343432,0.436,0.148,0,"0","GPC3"
0,2.60013065078557,0.357,0.069,0,"0","GXYLT2"
0,1.24065999182145,0.684,0.398,0,"0","NNMT"
0,1.91356130261518,0.419,0.133,0,"0","OLFML2B"
0,2.8419809295584,0.352,0.067,0,"0","OSR1"
0,1.04284663835333,0.613,0.33,0,"0","RARRES2"
0,1.4627015251375,0.519,0.238,0,"0","PPIC"
0,0.836641190664288,0.632,0.352,0,"0","PDGFRB"
0,1.64750647955297,0.442,0.163,0,"0","LINC00632"
0,1.27463003107087,0.887,0.608,0,"0","TIMP2"
0,0.748046463932685,0.85,0.572,0,"0","PLAC9"
0,2.16624360902324,0.366,0.09,0,"0","CADM3"
0,1.79586223267178,0.423,0.154,0,"0","UAP1"
0,1.74082293814614,0.404,0.141,0,"0","GPX8"
0,2.21514570057352,0.349,0.087,0,"0","ADAMTSL3"
0,1.39705862138306,0.462,0.203,0,"0","MPZL1"
0,1.74339903806367,0.37,0.111,0,"0","OMD"
0,1.3582191479635,0.547,0.289,0,"0","PLXDC2"
0,0.783722629077417,0.527,0.269,0,"0","FGL2"
0,1.89885191957639,0.368,0.113,0,"0","PCDH18"
0,0.940725078029353,0.443,0.188,0,"0","MGST1"
0,1.39024404264628,0.479,0.226,0,"0","ARHGAP21"
0,0.972047570947307,0.921,0.669,0,"0","SPARC"
0,0.906217254795256,0.849,0.597,0,"0","NFIB"
0,1.76906916348856,0.376,0.124,0,"0","GLT8D2"
0,1.92222668367296,0.359,0.109,0,"0","OLFML1"
0,1.3686401271588,0.647,0.397,0,"0","MT1M"
0,0.855915765233402,0.581,0.331,0,"0","EMP1"
0,1.36096072521548,0.468,0.219,0,"0","GSTM3"
0,1.98145832110595,0.365,0.116,0,"0","LRRC17"
0,1.1330310866864,0.573,0.324,0,"0","PRDX4"
0,0.507613976037269,0.875,0.628,0,"0","SELENOM"
0,1.23284228085148,0.466,0.223,0,"0","SSPN"
0,1.20500485432458,0.507,0.264,0,"0","TENT5A"
0,1.03530474504153,0.554,0.312,0,"0","SH3BP5"
0,1.00584589767636,0.597,0.356,0,"0","LIMA1"
0,1.47061387954749,0.346,0.106,0,"0","SLPI"
0,1.03752296383465,0.528,0.29,0,"0","CYB5A"
0,2.160995233373,0.317,0.079,0,"0","NAV3"
0,0.974743472572589,0.75,0.512,0,"0","APP"
0,1.01260186275353,0.39,0.153,0,"0","SULF1"
0,1.93725465094285,0.335,0.099,0,"0","P4HA2"
0,1.57277986778563,0.4,0.164,0,"0","PLAGL1"
0,2.34140278374616,0.301,0.065,0,"0","MFAP2"
0,2.31191765110153,0.317,0.081,0,"0","FST"
0,1.65935612560615,0.367,0.131,0,"0","TMEM98"
0,1.29739712894841,0.409,0.174,0,"0","ANGPTL1"
0,1.74982907015405,0.345,0.11,0,"0","MEDAG"
0,1.64264704197479,0.336,0.102,0,"0","DPT"
0,1.07472403454023,0.55,0.316,0,"0","RBMS3"
0,1.69628911472727,0.375,0.141,0,"0","ADAMTS5"
0,1.5939960762363,0.374,0.141,0,"0","PLEKHA5"
0,1.74262131668034,0.354,0.121,0,"0","AR"
0,2.78946451619702,0.282,0.049,0,"0","CDON"
0,1.65071218797712,0.363,0.13,0,"0","RCN3"
0,1.10933204343109,0.557,0.328,0,"0","TSPAN4"
0,2.4920855228256,0.283,0.054,0,"0","PTGFR"
0,2.43693471720594,0.289,0.06,0,"0","SEMA3D"
0,0.564841045214471,0.823,0.594,0,"0","IGFBP4"
0,1.15857765209537,0.529,0.301,0,"0","ASPH"
0,1.20294231885064,0.408,0.18,0,"0","GAS7"
0,1.90554592187057,0.334,0.107,0,"0","ADAMTSL4"
0,1.15784851357454,0.542,0.315,0,"0","NUCB2"
0,1.67449346420945,0.342,0.115,0,"0","MIR100HG"
0,1.4051361418423,0.422,0.195,0,"0","AHI1"
0,1.15150649510267,0.489,0.263,0,"0","PBX1"
0,1.27815018075961,0.429,0.203,0,"0","FAM114A1"
0,2.36901059194208,0.283,0.057,0,"0","C16orf89"
0,2.03093445019443,0.297,0.072,0,"0","AOX1"
0,1.22002837469439,0.468,0.244,0,"0","LTBP3"
0,1.94967150105821,0.336,0.112,0,"0","MMP14"
0,2.88337416098383,0.263,0.041,0,"0","CPB1"
0,2.53677897573224,0.275,0.054,0,"0","LRRN4CL"
0,0.715223571913954,0.559,0.338,0,"0","PLD3"
0,1.22781962012069,0.439,0.218,0,"0","FMO2"
0,1.97779410781014,0.309,0.088,0,"0","SVEP1"
0,0.997300575932089,0.589,0.37,0,"0","METTL7A"
0,1.1300707403418,0.793,0.575,0,"0","MT1E"
0,1.92093534768022,0.304,0.086,0,"0","TMEM45A"
0,2.18582031665815,0.295,0.077,0,"0","PPL"
0,1.00366043156443,0.557,0.34,0,"0","EBF1"
0,1.35934608200808,0.359,0.142,0,"0","NOVA1"
0,0.929255570194225,0.63,0.414,0,"0","ZBTB20"
0,1.42940946387632,0.377,0.163,0,"0","ANTXR1"
0,1.12471105230655,0.383,0.169,0,"0","OAF"
0,1.21911279132667,0.478,0.265,0,"0","USP53"
0,1.0287921473959,0.553,0.343,0,"0","GLG1"
0,1.1677433263756,0.49,0.28,0,"0","SMIM14"
0,1.70555892680859,0.323,0.114,0,"0","ANG"
0,1.08524064989596,0.861,0.652,0,"0","ARL6IP5"
0,0.921792591016478,0.547,0.339,0,"0","ALDH2"
0,2.06583954848873,0.28,0.072,0,"0","CILP"
0,1.58699192184385,0.337,0.13,0,"0","MIR99AHG"
0,2.34953275544969,0.26,0.054,0,"0","ADGRD1"
0,1.5081346369551,0.337,0.132,0,"0","CLEC11A"
0,0.628481684158879,0.371,0.166,0,"0","PTGDS"
0,1.66538503041518,0.321,0.117,0,"0","CEP126"
0,0.733434887613505,0.698,0.496,0,"0","XIST"
0,1.58241851957066,0.278,0.077,0,"0","MYOC"
0,1.26837425855829,0.378,0.177,0,"0","DPYSL3"
0,0.868192361186504,0.518,0.317,0,"0","CDKN1C"
0,1.30510465065339,0.366,0.165,0,"0","SH3D19"
0,1.18055248663148,0.415,0.214,0,"0","AXL"
0,0.682614624357667,0.726,0.527,0,"0","TGFBR2"
0,1.01711200490295,0.34,0.143,0,"0","FMOD"
0,2.14277697024392,0.265,0.068,0,"0","ZFHX4"
0,0.791079195376991,0.658,0.462,0,"0","DST"
0,1.886900053486,0.276,0.08,0,"0","CLMP"
0,0.372967895857429,0.762,0.568,0,"0","IL6ST"
0,1.09390928634448,0.402,0.208,0,"0","C1orf21"
0,2.16531198036953,0.262,0.068,0,"0","HLF"
0,1.27702902684058,0.362,0.168,0,"0","SGCE"
0,2.21620689751538,0.251,0.058,0,"0","CNTN4"
0,1.47623149002557,0.329,0.136,0,"0","NR1D1"
0,1.69923943083656,0.287,0.094,0,"0","GHR"
0,2.06793319602041,0.26,0.068,0,"0","PTGFRN"
0,1.82026164078771,0.275,0.083,0,"0","SPON1"
0,0.868519023062279,0.478,0.287,0,"0","HTRA1"
0,1.61673638877922,0.296,0.106,0,"0","CERCAM"
0,1.28605527501002,0.99,0.8,0,"0","TIMP1"
0,0.525458180177492,0.683,0.494,0,"0","EMP3"
0,0.960056582045743,0.536,0.348,0,"0","SERPINH1"
0,1.51481075097808,0.301,0.113,0,"0","CHPF"
0,1.06503981184252,0.511,0.323,0,"0","VEGFB"
0,0.802586565504253,0.698,0.51,0,"0","NFE2L2"
0,1.19960487459542,0.37,0.183,0,"0","BDH2"
0,1.19032266697931,0.307,0.121,0,"0","AKR1C1"
0,0.733339579646881,0.526,0.34,0,"0","CELF2"
0,1.48394842066377,0.309,0.124,0,"0","FKBP7"
0,1.23954428816186,0.367,0.182,0,"0","SESTD1"
0,1.05401892280979,0.437,0.252,0,"0","FNDC3B"
0,1.16195174270716,0.382,0.197,0,"0","COPZ2"
0,2.02389930050645,0.253,0.068,0,"0","KDELR3"
0,0.89727040341733,0.891,0.707,0,"0","LAPTM4A"
0,0.857888289696447,0.538,0.354,0,"0","LRPAP1"
0,1.41291621083632,0.294,0.111,0,"0","SPON2"
0,1.53964624993127,0.302,0.119,0,"0","DSEL"
0,1.20534826193635,0.362,0.179,0,"0","PROCR"
0,1.67467600029814,0.272,0.09,0,"0","MSX1"
0,1.46868801677543,0.307,0.125,0,"0","COL12A1"
0,1.28166226123939,0.292,0.11,0,"0","THY1"
0,0.831308541662598,0.642,0.46,0,"0","RRBP1"
0,0.843023200332108,0.573,0.392,0,"0","ATRAID"
0,1.0646103615635,0.394,0.214,0,"0","CPQ"
0,0.766676294465313,0.684,0.505,0,"0","NFIC"
0,1.58999543611802,0.261,0.082,0,"0","BNC2"
0,0.545014980891251,0.93,0.752,0,"0","S100A10"
0,0.359458998178025,0.949,0.771,0,"0","PSAP"
0,0.896860462435235,0.52,0.343,0,"0","KDELR2"
0,0.993936178557019,0.434,0.259,0,"0","REXO2"
0,0.911659159958071,0.375,0.201,0,"0","PLSCR4"
0,0.960431593901495,0.447,0.274,0,"0","SDF4"
0,1.32993263471511,0.283,0.111,0,"0","NEGR1"
0,1.71801933722319,0.253,0.081,0,"0","LPAR1"
0,1.31719535738029,1,0.829,0,"0","MGP"
0,1.16947787303124,0.345,0.174,0,"0","ZNF704"
0,0.848626443156133,0.542,0.373,0,"0","SEC31A"
0,0.810117082168353,0.546,0.377,0,"0","CALU"
0,1.12773663733943,0.334,0.165,0,"0","FKBP10"
0,1.2276769323136,0.266,0.099,0,"0","VIT"
0,1.84778539678183,0.996,0.831,0,"0","GSN"
0,1.22242773335251,0.344,0.179,0,"0","FAM13A"
0,0.783705398605203,0.278,0.114,0,"0","THBS2"
0,0.983731747993496,0.387,0.223,0,"0","PGRMC2"
0,1.43563666288598,0.288,0.124,0,"0","UGDH"
0,1.44404627133533,0.275,0.112,0,"0","C1RL"
0,0.428558118761777,0.334,0.171,0,"0","IGFBP3"
0,1.50353518726633,0.26,0.097,0,"0","BMP4"
0,1.49255475783481,0.291,0.129,0,"0","DBN1"
0,0.686548251984406,0.654,0.493,0,"0","DPYSL2"
0,1.48279613861085,0.271,0.11,0,"0","TMEM106C"
0,1.34685700320775,0.302,0.141,0,"0","EBF2"
0,0.42638455462994,0.289,0.128,0,"0","CCN5"
0,1.07669143753789,0.346,0.186,0,"0","FAM3C"
0,1.0357962068152,0.322,0.163,0,"0","EGFR"
0,1.25312053021633,0.292,0.135,0,"0","EMILIN2"
0,1.37829839677885,0.264,0.109,0,"0","IL11RA"
0,1.27212311359692,0.277,0.122,0,"0","FEZ1"
0,1.24894403489693,0.286,0.132,0,"0","RASSF8"
0,1.33816509635161,0.267,0.117,0,"0","SMAD3"
0,1.12341936969932,0.29,0.14,0,"0","FSTL3"
0,1.24637172821864,0.276,0.127,0,"0","ACKR3"
0,0.775473723813659,0.707,0.559,0,"0","PDIA3"
0,1.03693306516293,0.278,0.132,0,"0","RGL1"
0,1.32906994688243,0.263,0.117,0,"0","ABHD14A"
0,0.719687728703068,0.262,0.118,0,"0","CRLF1"
0,1.32724838939953,0.275,0.133,0,"0","GALNT15"
0,1.29005702876302,0.258,0.116,0,"0","PALM"
0,0.894433726109155,0.896,0.763,0,"0","PPIB"
0,0.635572067414935,0.767,0.644,0,"0","TMEM59"
0,0.987280121291578,0.939,0.818,0,"0","HSP90B1"
0,0.602220286662269,0.784,0.664,0,"0","APLP2"
0,0.656434849648921,0.805,0.693,0,"0","GPX4"
0,0.587087191604201,0.773,0.661,0,"0","RABAC1"
0,0.53107986769062,0.9,0.79,0,"0","EID1"
0,0.520219676102417,0.924,0.819,0,"0","ANXA2"
0,0.534147233372273,0.815,0.717,0,"0","CALR"
0,0.705649585839859,0.979,0.889,0,"0","TXNIP"
0,0.82863210333175,0.962,0.877,0,"0","MT2A"
0,0.444310566786512,0.908,0.832,0,"0","GSTP1"
0,1.14491806334405,1,0.939,0,"0","CST3"
0,0.616717077315593,0.997,0.953,0,"0","CD63"
0,0.47334245504437,0.994,0.958,0,"0","ITM2B"
0,0.574122652097032,1,0.967,0,"0","S100A6"
3.11838410607475e-307,0.275657994398197,0.883,0.696,9.58092332750406e-303,"0","TIMP3"
4.30373869315089e-305,0.943908037665327,0.4,0.237,1.32228067608368e-300,"0","ARL1"
5.47516929333585e-305,0.989852459973103,0.392,0.231,1.68219101368451e-300,"0","VAT1"
3.74282135821102e-304,0.433616986801471,0.387,0.208,1.14994443409675e-299,"0","PLAT"
6.16564642690121e-301,0.927823562238976,0.35,0.191,1.89433320820113e-296,"0","EFEMP2"
2.72109578358566e-299,0.36609705261883,0.77,0.589,8.36029468548857e-295,"0","FCGRT"
3.42075987610325e-297,1.18356552790398,0.264,0.128,1.05099426433396e-292,"0","CHPT1"
3.67604232668933e-295,1.09359640502032,0.303,0.158,1.12942724445203e-290,"0","P4HA1"
1.78620071615827e-287,1.12452807741737,0.27,0.134,5.48792308032467e-283,"0","MAP1A"
2.13607320862027e-287,1.07647814677489,0.337,0.189,6.5628713261649e-283,"0","CLSTN1"
2.3666208053047e-287,0.503361994844843,0.809,0.729,7.27120576221817e-283,"0","CD99"
3.56490439169608e-286,0.334757452137923,0.96,0.911,1.0952812253047e-281,"0","S100A11"
2.79770382199511e-281,1.14931400949701,0.262,0.13,8.59566522269779e-277,"0","CREB5"
1.7991163582406e-280,0.796591870191036,0.444,0.276,5.52760509905842e-276,"0","NBL1"
3.34120974744364e-279,0.932359890295846,0.323,0.174,1.02655328280458e-274,"0","RORA"
2.10664694760662e-276,0.401403638675648,0.83,0.723,6.47246208182659e-272,"0","ANXA1"
6.29834624771606e-275,0.495632506202576,0.789,0.714,1.93510390114828e-270,"0","SSR4"
1.9415840162417e-274,0.793146324906368,0.495,0.335,5.96532273150099e-270,"0","VKORC1"
2.92014325923682e-273,1.07545323989625,0.298,0.159,8.97184814967919e-269,"0","NAV1"
2.75455609750024e-270,0.82579374961133,0.435,0.275,8.46309815395973e-266,"0","GNG12"
3.06939816742524e-267,0.964608821514875,0.353,0.206,9.43041892959732e-263,"0","PDIA4"
2.03475428331503e-262,0.883118427058782,0.433,0.279,6.25157906005709e-258,"0","PCYOX1"
2.90290735910257e-260,0.768490106039656,0.509,0.356,8.91889257010675e-256,"0","LMAN1"
1.21066013626536e-258,0.9094089138991,0.328,0.184,3.71963220266168e-254,"0","PROS1"
1.89460291923941e-258,0.727722363864943,0.559,0.413,5.82097800907118e-254,"0","TTC3"
5.43454652358012e-257,0.956638727970689,0.356,0.21,1.66971007390476e-252,"0","SLC44A1"
3.69800365587198e-256,0.85440070933352,0.45,0.3,1.13617464323011e-251,"0","MYDGF"
7.3195865182984e-256,0.416405596249277,0.869,0.79,2.248869761882e-251,"0","NUCKS1"
2.50979114642962e-255,1.12667880473262,0.266,0.139,7.71108231829037e-251,"0","PER3"
7.59847342390045e-255,0.914930860981767,0.385,0.236,2.33455497475918e-250,"0","ZNF503"
1.10745581841446e-251,0.758126971656048,0.506,0.355,3.4025472564966e-247,"0","OS9"
1.48383309527801e-247,1.00679752885999,0.618,0.488,4.55892880193216e-243,"0","MT1X"
5.10387706244919e-247,1.08102920059494,0.256,0.132,1.56811518866689e-242,"0","GLT8D1"
4.13335971202667e-245,1.06642595245731,0.262,0.136,1.26993343792307e-240,"0","ECM2"
5.48927830687771e-245,1.04464483188631,0.357,0.218,1.68652586700511e-240,"0","DHRS3"
6.09783530545577e-245,0.787347850239532,0.407,0.254,1.87349891924823e-240,"0","RAB34"
1.05187629733331e-240,0.46065945726878,0.8,0.716,3.23178473592685e-236,"0","RTN4"
2.80547511668103e-240,0.749223788638543,0.484,0.335,8.61954174849079e-236,"0","ADH5"
1.6822431373472e-238,0.903675408850526,0.416,0.275,5.16852381518554e-234,"0","ZBTB16"
5.20883041682049e-237,0.899803408757125,0.367,0.226,1.60036105726393e-232,"0","PIGT"
5.03734567870441e-236,1.05917409045468,0.264,0.14,1.54767408632514e-231,"0","SLC43A3"
1.07744622572966e-234,0.710354008786019,0.525,0.383,3.31034578393181e-230,"0","TMED10"
1.19629326669926e-234,0.788224756077823,0.451,0.304,3.6754914326068e-230,"0","GINM1"
1.58244863174418e-233,0.807799053647124,0.355,0.21,4.86191517617082e-229,"0","SELENBP1"
1.91372550702965e-233,0.673296382982246,0.639,0.521,5.87973024779791e-229,"0","ARID5B"
2.13969280130431e-233,0.413101085278377,0.719,0.555,6.57399216272736e-229,"0","SPTBN1"
3.002926918946e-232,0.7245307967474,0.494,0.347,9.22619266576968e-228,"0","SCARB2"
6.06766326690637e-232,0.56494405537354,0.437,0.276,1.86422886212431e-227,"0","CREG1"
1.15210754369595e-229,1.01862151132887,0.289,0.162,3.53973521725142e-225,"0","CKAP4"
4.26695622615549e-227,0.68584859117313,0.517,0.373,1.31097963092401e-222,"0","TRAM1"
4.47782053949823e-227,0.804789330088314,0.262,0.138,1.37576558255544e-222,"0","TCIM"
7.17601469214951e-227,1.0174020457351,0.273,0.149,2.20475875401602e-222,"0","TMED3"
1.5108699214486e-226,0.679496161683315,0.585,0.461,4.64199674665866e-222,"0","PDIA6"
3.38369807070999e-226,0.890023172261004,0.353,0.216,1.03960739524494e-221,"0","NR1D2"
2.75492375438196e-225,0.499896937474779,0.498,0.341,8.46422774296313e-221,"0","CTSL"
8.17144483049092e-224,1.00634981078318,0.271,0.148,2.51059470972003e-219,"0","TMEM9"
5.80906636537758e-223,0.741743495854521,0.49,0.352,1.78477755009861e-218,"0","HDLBP"
2.12629850165641e-219,0.782100903522917,0.405,0.264,6.53283951648916e-215,"0","ERLEC1"
2.8473622667691e-217,0.883361749450055,0.323,0.192,8.74823582842138e-213,"0","ERGIC1"
3.93493195769828e-214,1.00154562745752,0.262,0.144,1.20896849468322e-209,"0","FKBP9"
2.07279815560556e-210,0.884223797582719,0.318,0.189,6.36846505328253e-206,"0","MAGI2-AS3"
2.3237126284439e-208,0.633216546387583,0.427,0.275,7.13937467963104e-204,"0","SLIT3"
1.32735427012588e-206,0.411132118530126,0.781,0.667,4.07816325953475e-202,"0","C12orf57"
2.28565009132893e-202,0.676864197244214,0.361,0.222,7.02243134059899e-198,"0","LAMA4"
4.19738734890955e-197,0.579429531485651,0.497,0.352,1.28960528907897e-192,"0","MXRA7"
1.57866143322413e-196,0.957077384981032,0.26,0.146,4.85027938743782e-192,"0","SIL1"
4.88003179494421e-196,0.713270170654069,0.445,0.312,1.49934096867866e-191,"0","RTN3"
6.72714378973062e-195,0.790291298736587,0.307,0.181,2.06684765795684e-190,"0","PHLDB1"
7.0831449668142e-195,0.781720629685927,0.363,0.231,2.176225459604e-190,"0","RUNX1T1"
2.739662699022e-194,0.857487708352446,0.297,0.175,8.4173396764752e-190,"0","INAFM1"
3.22943008049176e-194,0.711217883249889,0.44,0.305,9.92210097930289e-190,"0","PTPRA"
1.11119965954218e-192,0.561391532395245,0.389,0.247,3.41404983397739e-188,"0","PLPP1"
4.70690798343884e-191,0.83559301435018,0.324,0.2,1.44615040883175e-186,"0","TMEM43"
2.47928969256987e-186,0.550891196707532,0.467,0.322,7.61736965145168e-182,"0","SPRY1"
4.76202891414872e-180,0.27465437481341,0.96,0.902,1.46308576358305e-175,"0","CD81"
2.94860727818222e-179,0.858437231752541,0.253,0.143,9.05930100148704e-175,"0","ERRFI1"
1.59704810544736e-178,0.805297430995998,0.331,0.211,4.90677059917646e-174,"0","RAB8B"
2.17906037714634e-178,0.852298169131228,0.293,0.176,6.69494510274441e-174,"0","MEIS2"
5.60829195261821e-177,0.705640505311316,0.499,0.384,1.72309161952242e-172,"0","FOXO3"
3.28780745030219e-176,0.776993781833327,0.352,0.23,1.01014596103084e-171,"0","CASC4"
1.04444254098636e-175,0.755422600074317,0.393,0.27,3.20894526292649e-171,"0","MCFD2"
2.5810710385844e-174,0.254418973657478,0.997,0.995,7.93008265894672e-170,"0","MT-ND3"
9.3421247480871e-174,0.805416925883546,0.307,0.19,2.87027440760228e-169,"0","CHID1"
3.409841648362e-173,0.680315701317529,0.413,0.284,1.04763974804274e-168,"0","NCOA7"
5.51237351653215e-173,0.759881266198243,0.373,0.251,1.69362163921934e-168,"0","DDOST"
1.82735022668726e-172,0.556790222992256,0.586,0.475,5.61435083647394e-168,"0","KDELR1"
4.28071194557814e-171,0.74498502774236,0.379,0.257,1.31520593815943e-166,"0","TMEM87A"
1.20565228034425e-170,0.950059448603655,0.276,0.167,3.70424606612966e-166,"0","CRELD2"
3.06711992882054e-170,0.477414697977968,0.721,0.636,9.42341926930822e-166,"0","PNISR"
